IBSPNorth IBSPNorth01
2.50
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
582
2
0
4 57.50 0.00 60.00 0.00 50.00 0.00 47.50 0.00 0.20594
4 72.50 0.00 80.00 0.00 35.00 0.00 27.50 0.00 0.0142611
4 60.00 0.00 62.50 0.00 47.50 0.00 45.00 0.00 0.0523068
4 72.50 0.00 77.50 0.00 37.50 0.00 32.50 0.00 0.00968573
4 67.50 0.00 72.50 0.00 42.50 0.00 37.50 0.00 0.0226011
4 57.50 0.00 62.50 0.00 52.50 0.00 47.50 0.00 1.12826
4 62.50 0.00 67.50 0.00 47.50 0.00 42.50 0.00 0.0879209
4 75.00 0.00 82.50 0.00 37.50 0.00 30.00 0.00 0.013313
4 57.50 0.00 60.00 0.00 55.00 0.00 52.50 0.00 3.9735
4 82.50 0.00 90.00 0.00 30.00 0.00 22.50 0.00 0.00593888
4 62.50 0.00 65.00 0.00 50.00 0.00 47.50 0.00 0.0524332
4 60.00 0.00 62.50 0.00 52.50 0.00 50.00 0.00 0.215977
4 67.50 0.00 75.00 0.00 45.00 0.00 37.50 0.00 0.0565572
4 60.00 0.00 67.50 0.00 52.50 0.00 45.00 0.00 0.661467
4 65.00 0.00 67.50 0.00 47.50 0.00 45.00 0.00 0.0205877
4 65.00 0.00 70.00 0.00 50.00 0.00 45.00 0.00 0.0886756
4 60.00 0.00 65.00 0.00 55.00 0.00 50.00 0.00 1.21056
4 75.00 0.00 80.00 0.00 40.00 0.00 35.00 0.00 0.00866644
4 70.00 0.00 75.00 0.00 45.00 0.00 40.00 0.00 0.0245044
4 77.50 0.00 85.00 0.00 40.00 0.00 32.50 0.00 0.0123096
4 67.50 0.00 70.00 0.00 50.00 0.00 47.50 0.00 0.0216972
4 62.50 0.00 65.00 0.00 55.00 0.00 52.50 0.00 0.246608
4 60.00 0.00 62.50 0.00 57.50 0.00 55.00 0.00 2.51877
4 65.00 0.00 67.50 0.00 52.50 0.00 50.00 0.00 0.0578066
4 70.00 0.00 77.50 0.00 47.50 0.00 40.00 0.00 0.0579829
